id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,political_party
1380745731292692481,1380745731292692481,1618030410000.0,2021-04-09 23:53:30,-500,,"Gracias de 💜 a todos ustedes, no alcanzaron las manos para responder por todo el cariño y el apoyo recibido pero tienen mi compromiso de que honraré cada voto con mucho trabajo y vocación de servicio.  #EducacionQueTransforma #VotaMorado #EleccionesBicentenario  https://t.co/NikWPghybb",es,"['educacionquetransforma', 'votamorado', 'eleccionesbicentenario']",[],1131758073620647942,1131758073620647942,FlorPabloMedina,Flor Pablo Medina,5,23,https://twitter.com/FlorPabloMedina/status/1380745731292692481,[],['https://pbs.twimg.com/media/EylklPFWEAArpk8.png'],1,https://pbs.twimg.com/media/EylklPFWEAArpk8.png,False,759,35,103,,None,,,,,,,[],,,,,partido_morado
1380744662655369224,1380744662655369224,1618030155000.0,2021-04-09 23:49:15,-500,,Este domingo 11 de abril danos tu confianza para ser un gobierno al servicio de la gente y tener una bancada sólida que defienda la democracia y los derechos de todos los peruanos y peruanas. #VotaMorado #VotaBien #EleccionesBicentenario    https://t.co/TgiL1mMOX2,es,"['votamorado', 'votabien', 'eleccionesbicentenario']",[],1131758073620647942,1131758073620647942,FlorPabloMedina,Flor Pablo Medina,5,23,https://twitter.com/FlorPabloMedina/status/1380744662655369224,['https://youtu.be/uu7oR2iJVXM'],[],0,,False,98,2,33,,None,,,,,,,[],,,,,partido_morado
1380736371199971330,1380736371199971330,1618028178000.0,2021-04-09 23:16:18,-500,,Este domingo marca las 3M del @partidomorado y escribe el 3 para el Congreso. #VotaMorado #EleccionesBicentenario #VotaBien  https://t.co/FXy2dm64OG,es,"['votamorado', 'eleccionesbicentenario', 'votabien']",[],1131758073620647942,1131758073620647942,FlorPabloMedina,Flor Pablo Medina,5,23,https://twitter.com/FlorPabloMedina/status/1380736371199971330,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1380736267328102401/pu/img/mJ_wZcW2jL2JCqpP.jpg,False,1213,69,214,,None,,,,,,,[],,,,,partido_morado
1380732640962170881,1380732640962170881,1618027289000.0,2021-04-09 23:01:29,-500,,"Gracias a la #LaHabitacion de Henry Spencer @spencerlandia por esta entrevista, mi última entrevista en esta campaña #VotaMorado  https://t.co/woJHA4YLFJ",es,"['lahabitacion', 'votamorado']",[],1131758073620647942,1131758073620647942,FlorPabloMedina,Flor Pablo Medina,5,23,https://twitter.com/FlorPabloMedina/status/1380732640962170881,['https://youtu.be/uYpRztqmgv0'],[],0,,False,210,5,36,,None,,,,,,,[],,,,,partido_morado
1380726284616036354,1380726284616036354,1618025773000.0,2021-04-09 22:36:13,-500,,"Frente a la desesperanza: responsabilidad. Danos tu confianza, trabajaremos por ti, por el país que mereces, por el Perú que queremos. Ese es nuestro compromiso. Este domingo marca las 3M y escribe el 3 para el Congreso #VotaMorado",es,['votamorado'],[],1131758073620647942,1131758073620647942,FlorPabloMedina,Flor Pablo Medina,5,22,https://twitter.com/FlorPabloMedina/status/1380726284616036354,[],[],0,,False,217,6,50,https://twitter.com/FlorPabloMedina/status/1373836640007897090,None,,,,,,,[],,,,,partido_morado
1380725403250266113,1380725403250266113,1618025563000.0,2021-04-09 22:32:43,-500,,"Seremos tu próxima #BancadaMorada y estaremos a tu lado, el #PartidoMorado llegó para quedarse. Aquí pueden tener información sobre todas las candidatas y candidatos de la lista al Congreso por Lima Metropolitana:  https://t.co/DbGlU3VHZl  #VotaBien #VotaMorado  https://t.co/aUcg2GWkaL",es,"['bancadamorada', 'partidomorado', 'votabien', 'votamorado']",[],1131758073620647942,1131758073620647942,FlorPabloMedina,Flor Pablo Medina,5,22,https://twitter.com/FlorPabloMedina/status/1380725403250266113,['https://florpablo.pe/wp-content/uploads/2021/04/P.M.-Consolidado.pdf'],['https://pbs.twimg.com/media/EylNRsoWEAMKMif.jpg'],1,https://pbs.twimg.com/media/EylNRsoWEAMKMif.jpg,False,637,33,126,,None,,,,,,,[],,,,,partido_morado
1380715486292406272,1380715486292406272,1618023199000.0,2021-04-09 21:53:19,-500,,"Una noche de agradecimiento con todas las personas que se sumaron a mi primera campaña política, muchos de ellos sin conocerlos. Por más y mejor educación, este domingo 11 de abril marca las 3M del Partido Morado y escribe el 3 para el Congreso.  https://t.co/PF7CJEKASo",es,[],[],1131758073620647942,1131758073620647942,FlorPabloMedina,Flor Pablo Medina,5,21,https://twitter.com/FlorPabloMedina/status/1380715486292406272,['https://fb.watch/4MP8oAjlRZ/'],[],0,,False,247,9,37,,None,,,,,,,[],,,,,partido_morado
1380693879452803074,1380693879452803074,1618018047000.0,2021-04-09 20:27:27,-500,,"Gracias por el apoyo, estamos en vivo con la lista al Congreso por Lima del @partidomorado #VotaMorado   https://t.co/Gdjn6hTfGP",es,['votamorado'],[],1131758073620647942,1131758073620647942,FlorPabloMedina,Flor Pablo Medina,5,20,https://twitter.com/FlorPabloMedina/status/1380693879452803074,['https://fb.watch/4MK6eE8TTt/'],[],0,,False,111,2,16,,None,,,,,,,[],,,,,partido_morado
1380681085852528644,1380681085852528644,1618014997000.0,2021-04-09 19:36:37,-500,,HOY a las 8PM la lista al Congreso por Lima Metropolitana del Partido Morado. ¡Gracias por el apoyo! #VotaMoradoEnBloque #BancadaMorada  https://t.co/xI9FxqWIn8,es,"['votamoradoenbloque', 'bancadamorada']",[],1131758073620647942,1131758073620647942,FlorPabloMedina,Flor Pablo Medina,5,19,https://twitter.com/FlorPabloMedina/status/1380681085852528644,[],['https://pbs.twimg.com/media/Eykp77tWgAk6oS5.jpg'],1,https://pbs.twimg.com/media/Eykp77tWgAk6oS5.jpg,False,255,6,37,,None,,,,,,,[],,,,,partido_morado
1380638491994898432,1380638491994898432,1618004842000.0,2021-04-09 16:47:22,-500,,"HOY a las 9PM, una noche de agradecimiento con todas las personas que se sumaron a mi primera campaña política, muchos de ellos sin conocerlos. Por más y mejor educación, este domingo 11 de abril marca las 3M del Partido Morado y escribe el 3 para el Congreso. #VotaMorado  https://t.co/NDJJrP1SBk",es,['votamorado'],[],1131758073620647942,1131758073620647942,FlorPabloMedina,Flor Pablo Medina,5,16,https://twitter.com/FlorPabloMedina/status/1380638491994898432,[],['https://pbs.twimg.com/media/EykDQMKWQAgi8Me.jpg'],1,https://pbs.twimg.com/media/EykDQMKWQAgi8Me.jpg,False,313,11,52,,None,,,,,,,[],,,,,partido_morado
