id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1380948595713703942,1380744929178189824,1618078776000.0,2021-04-10 13:19:36,-500,,@denissesky @dsalaverryv @SomosPeruOf Gracias por su respaldo,es,[],[],1339961851388542976,1339961851388542976,alfredoazurin15,Alfredo Azurin Loayza,6,13,https://twitter.com/alfredoazurin15/status/1380948595713703942,[],[],0,,False,4,0,1,,None,,,,,,,"[{'screen_name': 'denissesky', 'name': 'Denisse Magdalena', 'id': '362245172'}, {'screen_name': 'dsalaverryv', 'name': 'Daniel Salaverry', 'id': '725011475903950848'}, {'screen_name': 'SomosPeruOf', 'name': 'Partido Somos Perú', 'id': '1230649881536139265'}]",,,,
1380911256912166918,1380672185568792576,1618069874000.0,2021-04-10 10:51:14,-500,,@NoemiSusana11 @gustavocesti @pattyromero11 @dsalaverryv @MartinVizcarraC @SalasZ_AA @CarmenCast_Pe Con FE y optimismo. Sigamos adelante,es,[],[],1339961851388542976,1339961851388542976,alfredoazurin15,Alfredo Azurin Loayza,6,10,https://twitter.com/alfredoazurin15/status/1380911256912166918,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': 'NoemiSusana11', 'name': 'ruleta rusa', 'id': '1305257364526977025'}, {'screen_name': 'gustavocesti', 'name': 'Gustavo Cesti', 'id': '243921173'}, {'screen_name': 'pattyromero11', 'name': 'Patricia Pinto Bermudez', 'id': '43749204'}, {'screen_name': 'dsalaverryv', 'name': 'Daniel Salaverry', 'id': '725011475903950848'}, {'screen_name': 'MartinVizcarraC', 'name': 'Martín Vizcarra', 'id': '4825296327'}, {'screen_name': 'SalasZ_AA', 'name': 'Alejandro Salas', 'id': '153163046'}, {'screen_name': 'CarmenCast_Pe', 'name': 'Carmen Castillo', 'id': '1192209663200317440'}]",,,,
1380744929178189824,1380744929178189824,1618030218000.0,2021-04-09 23:50:18,-500,,"Agradezco a Dios por la oportunidad, al Arq. @dsalaverryv y a @SomosPeruOf por creer en mi. No se puede aceptar que la política sea sinónimo de venganzas. La política es la búsqueda de soluciones a los proble. Los invito a marcar los corazones de #SomosPerú y escribir el 15.  https://t.co/XYGMdlobCa",es,['somosperú'],[],1339961851388542976,1339961851388542976,alfredoazurin15,Alfredo Azurin Loayza,5,23,https://twitter.com/alfredoazurin15/status/1380744929178189824,[],['https://pbs.twimg.com/media/EylkMhuWUAA2wd7.jpg'],1,https://pbs.twimg.com/media/EylkMhuWUAA2wd7.jpg,False,484,42,141,,None,,,,,,,[],,,,
1380734755067600899,1380734755067600899,1618027793000.0,2021-04-09 23:09:53,-500,,La unión hace la fuerza y cuando estas faltan siempre esta presente mi esposa Francis. Durante toda la campaña ha sido mi gran apoyo. Este reto también nos ha permitido renovar nuestro compromiso y saber que la admiración y amor mutuo es más fuerte que todos los robles del mundo.  https://t.co/PaBwWdLVZU,es,[],[],1339961851388542976,1339961851388542976,alfredoazurin15,Alfredo Azurin Loayza,5,23,https://twitter.com/alfredoazurin15/status/1380734755067600899,[],['https://pbs.twimg.com/media/Eyla8T7XAAAOXaT.jpg'],1,https://pbs.twimg.com/media/Eyla8T7XAAAOXaT.jpg,False,387,28,82,,None,,,,,,,[],,,,
1380642527095758856,1380642527095758856,1618005804000.0,2021-04-09 17:03:24,-500,,"Con el corazón ❤  de #SomosPerú en la mano, solo quiero decirles GRACIAS POR TODO EL AFECTO.  @dsalaverryv @MartinVizcarraC @SomosPeruOf @SomosPeruVES #VotoInformado #Elecciones2021 #AlertaCongreso #AlfredoAzurin #VotoLineal #AzurinPositivoParaElCongreso  https://t.co/VNFjDYpm5k",es,"['somosperú', 'votoinformado', 'elecciones2021', 'alertacongreso', 'alfredoazurin', 'votolineal', 'azurinpositivoparaelcongreso']",[],1339961851388542976,1339961851388542976,alfredoazurin15,Alfredo Azurin Loayza,5,17,https://twitter.com/alfredoazurin15/status/1380642527095758856,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1380641642915434497/pu/img/PaWtoxHdGa1JEaag.jpg,False,218,13,67,,None,,,,,,,[],,,,
1380633008764559363,1380633008764559363,1618003534000.0,2021-04-09 16:25:34,-500,,📹 Los invito a ver la reciente entrevista gracias a la plataforma El Perú En 20 #PropuestasParlamentarias  #VotoUtil2021 #Elecciones2021 #VotoLineal #AlertaCongreso   https://t.co/jhBDDyfJf6,es,"['propuestasparlamentarias', 'votoutil2021', 'elecciones2021', 'votolineal', 'alertacongreso']",[],1339961851388542976,1339961851388542976,alfredoazurin15,Alfredo Azurin Loayza,5,16,https://twitter.com/alfredoazurin15/status/1380633008764559363,['https://youtu.be/jSa-euR_avI'],[],0,,False,79,1,18,,None,,,,,,,[],,,,
1380569429403181061,1380569429403181061,1617988376000.0,2021-04-09 12:12:56,-500,,GRACIAS a todos por su respaldo y confianza. Han sido meses de arduo trabajo en esta campaña difícil por las circunstancias pero he conocido personas maravillosas. Y quiero retribuir su confianza con mi trabajo. Los invito a marcar los corazones de #SomosPerú y escribir ✍ el 15  https://t.co/eUUzjXzxrp,es,['somosperú'],[],1339961851388542976,1339961851388542976,alfredoazurin15,Alfredo Azurin Loayza,5,12,https://twitter.com/alfredoazurin15/status/1380569429403181061,[],['https://pbs.twimg.com/media/EyjEkXUXMAAwiFB.jpg'],1,https://pbs.twimg.com/media/EyjEkXUXMAAwiFB.jpg,False,219,11,63,,None,,,,,,,[],,,,
1380530237184729090,1380525759656300544,1617979032000.0,2021-04-09 09:37:12,-500,,"@pablohuamant1 @dsalaverryv @SomosPeruOf @SomosVizcarra #VotaBien #VotaSeguro Vota sin miedo. No pueden manipular, ni sabotear las elecciones por revanchismos. El Perú no puede sufrir las consecuencias de caprichos de un grupo que aprovecha el poder. #AlertaCongreso #TrabajemosJuntos",es,"['votabien', 'votaseguro', 'alertacongreso', 'trabajemosjuntos']",[],1339961851388542976,1339961851388542976,alfredoazurin15,Alfredo Azurin Loayza,5,9,https://twitter.com/alfredoazurin15/status/1380530237184729090,[],[],0,,False,8,0,6,,None,,,,,,,"[{'screen_name': 'pablohuamant1', 'name': 'Pablo ᶜᵉˢᵃʳ 💉🇵🇪 😷🚫', 'id': '3899538977'}, {'screen_name': 'dsalaverryv', 'name': 'Daniel Salaverry', 'id': '725011475903950848'}, {'screen_name': 'SomosPeruOf', 'name': 'Partido Somos Perú', 'id': '1230649881536139265'}, {'screen_name': 'SomosVizcarra', 'name': 'Lucía H.M (Luchi) 💜', 'id': '1357813907113598978'}]",,,,
1380520902232834055,1380520902232834055,1617976806000.0,2021-04-09 09:00:06,-500,,Sin duda alguna el aprovechamiento político quiere perjudicar a todo un proyecto viable para la nación llamado #SomosPerú  La ciudadanía debe tener la libertad de elegir  #VotoInformado #Elecciones2021 #VotoLineal #VotaSeguro,es,"['somosperú', 'votoinformado', 'elecciones2021', 'votolineal', 'votaseguro']",[],1339961851388542976,1339961851388542976,alfredoazurin15,Alfredo Azurin Loayza,5,9,https://twitter.com/alfredoazurin15/status/1380520902232834055,[],[],0,,False,143,5,60,https://twitter.com/SomosPeruOf/status/1380271878825185289,None,,,,,,,[],,,,
1380335000084709376,1380236169154297858,1617932484000.0,2021-04-08 20:41:24,-500,,@urpichay24  https://t.co/vVIlKoDFK9,und,[],[],1339961851388542976,1339961851388542976,alfredoazurin15,Alfredo Azurin Loayza,4,20,https://twitter.com/alfredoazurin15/status/1380335000084709376,[],['https://pbs.twimg.com/media/EyfvVn4WEAoPjXz.jpg'],1,https://pbs.twimg.com/media/EyfvVn4WEAoPjXz.jpg,False,1,0,0,,None,,,,,,,[],,,,
